score;completeness;rescuebot_action;rescuebot_location;false_action;false_location;world_nr;tick_nr
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3181
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3182
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3183
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3184
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3185
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3186
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3187
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3188
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3189
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3190
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3191
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3192
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3193
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3194
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3195
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3196
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3197
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3198
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3199
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3200
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3201
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3202
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3203
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3204
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3205
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3206
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3207
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3208
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3209
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3210
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3211
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3212
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3213
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3214
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3215
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3216
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3217
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3218
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3219
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3220
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3221
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3222
15;0.375;RemoveObject;(9, 17);;(9, 17);1;3223
15;0.375;MoveNorth;(9, 17);;(9, 17);1;3224
15;0.375;MoveNorth;(9, 17);;(9, 17);1;3225
15;0.375;MoveNorth;(9, 17);;(9, 17);1;3226
15;0.375;MoveNorth;(9, 17);;(9, 17);1;3227
15;0.375;MoveNorth;(9, 17);;(9, 17);1;3228
15;0.375;MoveNorth;(9, 17);;(9, 17);1;3229
15;0.375;MoveNorth;(9, 17);;(9, 17);1;3230
15;0.375;MoveNorth;(9, 17);;(9, 17);1;3231
15;0.375;MoveNorth;(9, 16);MoveNorth;(9, 16);1;3232
15;0.375;MoveNorthWest;(9, 16);MoveNorth;(9, 15);1;3233
15;0.375;MoveNorthWest;(9, 16);;(9, 15);1;3234
15;0.375;MoveNorthWest;(9, 16);;(9, 15);1;3235
15;0.375;MoveNorthWest;(9, 16);;(9, 15);1;3236
15;0.375;MoveNorthWest;(9, 16);;(9, 15);1;3237
15;0.375;MoveNorthWest;(9, 16);;(9, 15);1;3238
15;0.375;MoveNorthWest;(9, 16);;(9, 15);1;3239
15;0.375;MoveNorthWest;(9, 16);;(9, 15);1;3240
15;0.375;MoveNorthWest;(8, 15);;(9, 15);1;3241
15;0.375;MoveNorth;(8, 15);MoveNorth;(9, 14);1;3242
15;0.375;MoveNorth;(8, 15);;(9, 14);1;3243
15;0.375;MoveNorth;(8, 15);;(9, 14);1;3244
15;0.375;MoveNorth;(8, 15);;(9, 14);1;3245
15;0.375;MoveNorth;(8, 15);;(9, 14);1;3246
15;0.375;MoveNorth;(8, 15);;(9, 14);1;3247
15;0.375;MoveNorth;(8, 15);;(9, 14);1;3248
15;0.375;MoveNorth;(8, 15);;(9, 14);1;3249
15;0.375;MoveNorth;(8, 14);;(9, 14);1;3250
15;0.375;MoveSouthEast;(8, 14);;(9, 14);1;3251
15;0.375;MoveSouthEast;(8, 14);;(9, 14);1;3252
15;0.375;MoveSouthEast;(8, 14);;(9, 14);1;3253
15;0.375;MoveSouthEast;(8, 14);;(9, 14);1;3254
15;0.375;MoveSouthEast;(8, 14);;(9, 14);1;3255
15;0.375;MoveSouthEast;(8, 14);;(9, 14);1;3256
15;0.375;MoveSouthEast;(8, 14);;(9, 14);1;3257
15;0.375;MoveSouthEast;(8, 14);;(9, 14);1;3258
15;0.375;MoveSouthEast;(9, 15);;(9, 14);1;3259
15;0.375;MoveNorthEast;(9, 15);;(9, 14);1;3260
15;0.375;MoveNorthEast;(9, 15);;(9, 14);1;3261
15;0.375;MoveNorthEast;(9, 15);;(9, 14);1;3262
15;0.375;MoveNorthEast;(9, 15);;(9, 14);1;3263
15;0.375;MoveNorthEast;(9, 15);;(9, 14);1;3264
15;0.375;MoveNorthEast;(9, 15);;(9, 14);1;3265
15;0.375;MoveNorthEast;(9, 15);;(9, 14);1;3266
15;0.375;MoveNorthEast;(9, 15);;(9, 14);1;3267
15;0.375;MoveNorthEast;(10, 14);;(9, 14);1;3268
15;0.375;;(10, 14);;(9, 14);1;3269
15;0.375;;(10, 14);;(9, 14);1;3270
15;0.375;Idle;(10, 14);;(9, 14);1;3271
15;0.375;Idle;(10, 14);;(9, 14);1;3272
15;0.375;Idle;(10, 14);;(9, 14);1;3273
15;0.375;Idle;(10, 14);;(9, 14);1;3274
15;0.375;Idle;(10, 14);;(9, 14);1;3275
15;0.375;Idle;(10, 14);;(9, 14);1;3276
15;0.375;Idle;(10, 14);;(9, 14);1;3277
15;0.375;Idle;(10, 14);;(9, 14);1;3278
15;0.375;Idle;(10, 14);;(9, 14);1;3279
15;0.375;Idle;(10, 14);;(9, 14);1;3280
15;0.375;Idle;(10, 14);;(9, 14);1;3281
15;0.375;Idle;(10, 14);;(9, 14);1;3282
15;0.375;Idle;(10, 14);;(9, 14);1;3283
15;0.375;Idle;(10, 14);;(9, 14);1;3284
15;0.375;Idle;(10, 14);;(9, 14);1;3285
15;0.375;Idle;(10, 14);;(9, 14);1;3286
15;0.375;Idle;(10, 14);;(9, 14);1;3287
15;0.375;Idle;(10, 14);;(9, 14);1;3288
15;0.375;Idle;(10, 14);;(9, 14);1;3289
15;0.375;Idle;(10, 14);;(9, 14);1;3290
15;0.375;Idle;(10, 14);;(9, 14);1;3291
15;0.375;Idle;(10, 14);;(9, 14);1;3292
15;0.375;Idle;(10, 14);;(9, 14);1;3293
15;0.375;Idle;(10, 14);;(9, 14);1;3294
15;0.375;Idle;(10, 14);MoveSouth;(9, 15);1;3295
15;0.375;Idle;(10, 14);;(9, 15);1;3296
15;0.375;MoveSouth;(10, 14);;(9, 15);1;3297
15;0.375;MoveSouth;(10, 14);MoveEast;(10, 15);1;3298
15;0.375;MoveSouth;(10, 14);;(10, 15);1;3299
15;0.375;MoveSouth;(10, 14);;(10, 15);1;3300
15;0.375;MoveSouth;(10, 14);;(10, 15);1;3301
15;0.375;MoveSouth;(10, 14);;(10, 15);1;3302
15;0.375;MoveSouth;(10, 14);;(10, 15);1;3303
15;0.375;MoveSouth;(10, 14);;(10, 15);1;3304
15;0.375;MoveSouth;(10, 15);;(10, 15);1;3305
15;0.375;;(10, 15);;(10, 15);1;3306
15;0.375;;(10, 15);;(10, 15);1;3307
15;0.375;;(10, 15);;(10, 15);1;3308
15;0.375;;(10, 15);;(10, 15);1;3309
15;0.375;;(10, 15);;(10, 15);1;3310
15;0.375;;(10, 15);;(10, 15);1;3311
15;0.375;;(10, 15);;(10, 15);1;3312
15;0.375;;(10, 15);;(10, 15);1;3313
15;0.375;;(10, 15);;(10, 15);1;3314
15;0.375;;(10, 15);CarryObjectTogether;(10, 15);1;3315
15;0.375;;(10, 15);;(10, 15);1;3316
15;0.375;;(10, 15);;(10, 15);1;3317
15;0.375;;(10, 15);;(10, 15);1;3318
15;0.375;;(10, 15);;(10, 15);1;3319
15;0.375;;(10, 15);;(10, 15);1;3320
15;0.375;;(10, 15);;(10, 15);1;3321
15;0.375;;(10, 15);;(10, 15);1;3322
15;0.375;;(10, 15);MoveWest;(9, 15);1;3323
15;0.375;;(10, 15);;(9, 15);1;3324
15;0.375;;(10, 15);;(9, 15);1;3325
15;0.375;;(10, 15);;(9, 15);1;3326
15;0.375;;(10, 15);MoveSouth;(9, 16);1;3327
15;0.375;;(10, 15);MoveSouth;(9, 17);1;3328
15;0.375;;(10, 15);;(9, 17);1;3329
15;0.375;;(10, 15);;(9, 17);1;3330
15;0.375;;(10, 15);;(9, 17);1;3331
15;0.375;;(10, 15);;(9, 17);1;3332
15;0.375;;(10, 15);;(9, 17);1;3333
15;0.375;;(10, 15);;(9, 17);1;3334
15;0.375;;(10, 15);MoveEast;(10, 17);1;3335
15;0.375;;(10, 15);MoveEast;(11, 17);1;3336
15;0.375;;(10, 15);MoveEast;(12, 17);1;3337
15;0.375;;(10, 15);;(12, 17);1;3338
15;0.375;;(10, 15);MoveEast;(13, 17);1;3339
15;0.375;;(10, 15);MoveEast;(14, 17);1;3340
15;0.375;;(10, 15);;(14, 17);1;3341
15;0.375;;(10, 15);MoveEast;(14, 17);1;3342
15;0.375;;(10, 15);MoveEast;(14, 17);1;3343
15;0.375;;(10, 15);MoveEast;(14, 17);1;3344
15;0.375;;(10, 15);MoveEast;(14, 17);1;3345
15;0.375;;(10, 15);MoveEast;(14, 17);1;3346
15;0.375;;(10, 15);MoveEast;(15, 17);1;3347
15;0.375;;(10, 15);;(15, 17);1;3348
15;0.375;;(10, 15);MoveEast;(16, 17);1;3349
15;0.375;;(10, 15);;(16, 17);1;3350
15;0.375;;(10, 15);;(16, 17);1;3351
15;0.375;;(10, 15);;(16, 17);1;3352
15;0.375;;(10, 15);;(16, 17);1;3353
15;0.375;;(10, 15);MoveSouth;(16, 17);1;3354
15;0.375;;(10, 15);MoveSouth;(16, 17);1;3355
15;0.375;;(10, 15);MoveSouth;(16, 17);1;3356
15;0.375;;(10, 15);MoveSouth;(16, 17);1;3357
15;0.375;;(10, 15);MoveSouth;(16, 17);1;3358
15;0.375;;(10, 15);MoveSouth;(16, 18);1;3359
15;0.375;;(10, 15);;(16, 18);1;3360
15;0.375;;(10, 15);;(16, 18);1;3361
15;0.375;;(10, 15);;(16, 18);1;3362
15;0.375;;(10, 15);;(16, 18);1;3363
15;0.375;;(10, 15);;(16, 18);1;3364
15;0.375;;(10, 15);;(16, 18);1;3365
15;0.375;;(10, 15);MoveEast;(17, 18);1;3366
15;0.375;;(10, 15);MoveEast;(18, 18);1;3367
15;0.375;;(10, 15);;(18, 18);1;3368
15;0.375;;(10, 15);MoveEast;(19, 18);1;3369
15;0.375;;(10, 15);;(19, 18);1;3370
15;0.375;;(10, 15);MoveEast;(20, 18);1;3371
15;0.375;;(10, 15);;(20, 18);1;3372
15;0.375;;(10, 15);MoveEast;(20, 18);1;3373
15;0.375;;(10, 15);MoveEast;(20, 18);1;3374
15;0.375;;(10, 15);MoveEast;(20, 18);1;3375
15;0.375;;(10, 15);MoveEast;(20, 18);1;3376
15;0.375;;(10, 15);MoveEast;(20, 18);1;3377
15;0.375;;(10, 15);MoveEast;(21, 18);1;3378
15;0.375;;(10, 15);;(21, 18);1;3379
15;0.375;;(10, 15);;(21, 18);1;3380
15;0.375;;(10, 15);;(21, 18);1;3381
15;0.375;;(10, 15);;(21, 18);1;3382
15;0.375;;(10, 15);;(21, 18);1;3383
15;0.375;;(10, 15);MoveEast;(22, 18);1;3384
15;0.375;;(10, 15);MoveEast;(23, 18);1;3385
15;0.375;;(10, 15);;(23, 18);1;3386
15;0.375;;(10, 15);;(23, 18);1;3387
15;0.375;;(10, 15);MoveNorth;(23, 17);1;3388
15;0.375;;(10, 15);;(23, 17);1;3389
15;0.375;;(10, 15);MoveNorth;(23, 16);1;3390
15;0.375;;(10, 15);;(23, 16);1;3391
15;0.375;;(10, 15);MoveNorth;(23, 15);1;3392
15;0.375;;(10, 15);MoveNorth;(23, 14);1;3393
15;0.375;;(10, 15);MoveNorth;(23, 13);1;3394
15;0.375;;(10, 15);;(23, 13);1;3395
15;0.375;;(10, 15);;(23, 13);1;3396
15;0.375;;(10, 15);;(23, 13);1;3397
15;0.375;;(10, 15);;(23, 13);1;3398
15;0.375;;(10, 15);;(23, 13);1;3399
15;0.375;;(10, 15);;(23, 13);1;3400
15;0.375;;(10, 15);;(23, 13);1;3401
15;0.375;;(10, 15);MoveNorth;(23, 12);1;3402
15;0.375;;(10, 15);MoveNorth;(23, 11);1;3403
15;0.375;;(10, 15);;(23, 11);1;3404
15;0.375;;(10, 15);;(23, 11);1;3405
15;0.375;;(10, 15);MoveNorth;(23, 10);1;3406
15;0.375;;(10, 15);;(23, 10);1;3407
15;0.375;;(10, 15);;(23, 10);1;3408
15;0.375;;(10, 15);MoveNorth;(23, 9);1;3409
15;0.375;;(10, 15);;(23, 9);1;3410
15;0.375;;(10, 15);;(23, 9);1;3411
15;0.375;;(10, 15);;(23, 9);1;3412
15;0.375;;(10, 15);;(23, 9);1;3413
15;0.375;;(10, 15);;(23, 9);1;3414
15;0.375;;(10, 15);;(23, 9);1;3415
15;0.375;;(10, 15);;(23, 9);1;3416
15;0.375;;(10, 15);;(23, 9);1;3417
15;0.375;;(10, 15);;(23, 9);1;3418
15;0.375;;(10, 15);;(23, 9);1;3419
15;0.375;;(10, 15);;(23, 9);1;3420
15;0.375;;(10, 15);;(23, 9);1;3421
15;0.375;;(10, 15);;(23, 9);1;3422
15;0.375;;(10, 15);;(23, 9);1;3423
15;0.375;;(10, 15);;(23, 9);1;3424
15;0.375;;(10, 15);;(23, 9);1;3425
21;0.5;;(23, 9);DropObjectTogether;(23, 9);1;3426
21;0.5;MoveSouthWest;(23, 9);;(23, 9);1;3427
21;0.5;MoveSouthWest;(23, 9);;(23, 9);1;3428
21;0.5;MoveSouthWest;(23, 9);;(23, 9);1;3429
21;0.5;MoveSouthWest;(23, 9);;(23, 9);1;3430
21;0.5;MoveSouthWest;(23, 9);;(23, 9);1;3431
21;0.5;MoveSouthWest;(23, 9);;(23, 9);1;3432
21;0.5;MoveSouthWest;(23, 9);;(23, 9);1;3433
21;0.5;MoveSouthWest;(23, 9);MoveWest;(22, 9);1;3434
21;0.5;MoveSouthWest;(22, 10);MoveSouth;(22, 10);1;3435
21;0.5;MoveSouthWest;(22, 10);;(22, 10);1;3436
21;0.5;MoveSouthWest;(22, 10);;(22, 10);1;3437
21;0.5;MoveSouthWest;(22, 10);;(22, 10);1;3438
21;0.5;MoveSouthWest;(22, 10);;(22, 10);1;3439
21;0.5;MoveSouthWest;(22, 10);;(22, 10);1;3440
21;0.5;MoveSouthWest;(22, 10);;(22, 10);1;3441
21;0.5;MoveSouthWest;(22, 10);MoveSouth;(22, 11);1;3442
21;0.5;MoveSouthWest;(22, 10);;(22, 11);1;3443
21;0.5;MoveSouthWest;(21, 11);;(22, 11);1;3444
21;0.5;MoveSouthWest;(21, 11);;(22, 11);1;3445
21;0.5;MoveSouthWest;(21, 11);;(22, 11);1;3446
21;0.5;MoveSouthWest;(21, 11);;(22, 11);1;3447
21;0.5;MoveSouthWest;(21, 11);MoveWest;(21, 11);1;3448
21;0.5;MoveSouthWest;(21, 11);;(21, 11);1;3449
21;0.5;MoveSouthWest;(21, 11);;(21, 11);1;3450
21;0.5;MoveSouthWest;(21, 11);;(21, 11);1;3451
21;0.5;MoveSouthWest;(21, 11);;(21, 11);1;3452
21;0.5;MoveSouthWest;(20, 12);;(21, 11);1;3453
21;0.5;MoveSouthWest;(20, 12);;(21, 11);1;3454
21;0.5;MoveSouthWest;(20, 12);;(21, 11);1;3455
21;0.5;MoveSouthWest;(20, 12);;(21, 11);1;3456
21;0.5;MoveSouthWest;(20, 12);MoveNorth;(21, 10);1;3457
21;0.5;MoveSouthWest;(20, 12);;(21, 10);1;3458
21;0.5;MoveSouthWest;(20, 12);;(21, 10);1;3459
21;0.5;MoveSouthWest;(20, 12);;(21, 10);1;3460
21;0.5;MoveSouthWest;(20, 12);;(21, 10);1;3461
21;0.5;MoveSouthWest;(19, 13);;(21, 10);1;3462
21;0.5;MoveSouthWest;(19, 13);;(21, 10);1;3463
21;0.5;MoveSouthWest;(19, 13);MoveNorth;(21, 9);1;3464
21;0.5;MoveSouthWest;(19, 13);;(21, 9);1;3465
21;0.5;MoveSouthWest;(19, 13);MoveNorth;(21, 8);1;3466
21;0.5;MoveSouthWest;(19, 13);;(21, 8);1;3467
21;0.5;MoveSouthWest;(19, 13);;(21, 8);1;3468
21;0.5;MoveSouthWest;(19, 13);;(21, 8);1;3469
21;0.5;MoveSouthWest;(19, 13);;(21, 8);1;3470
21;0.5;MoveSouthWest;(18, 14);;(21, 8);1;3471
21;0.5;MoveSouth;(18, 14);;(21, 8);1;3472
21;0.5;MoveSouth;(18, 14);;(21, 8);1;3473
21;0.5;MoveSouth;(18, 14);MoveWest;(20, 8);1;3474
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3475
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3476
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3477
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3478
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3479
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3480
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3481
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3482
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3483
21;0.5;MoveSouth;(18, 14);;(20, 8);1;3484
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3485
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3486
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3487
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3488
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3489
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3490
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3491
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3492
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3493
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3494
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3495
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3496
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3497
21;0.5;MoveSouth;(18, 15);;(20, 8);1;3498
21;0.5;MoveSouth;(18, 16);;(20, 8);1;3499
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3500
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3501
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3502
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3503
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3504
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3505
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3506
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3507
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3508
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3509
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3510
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3511
21;0.5;MoveSouthWest;(18, 16);;(20, 8);1;3512
21;0.5;MoveSouthWest;(17, 17);;(20, 8);1;3513
21;0.5;MoveWest;(17, 17);;(20, 8);1;3514
21;0.5;MoveWest;(17, 17);;(20, 8);1;3515
21;0.5;MoveWest;(17, 17);;(20, 8);1;3516
21;0.5;MoveWest;(17, 17);;(20, 8);1;3517
21;0.5;MoveWest;(17, 17);;(20, 8);1;3518
21;0.5;MoveWest;(17, 17);;(20, 8);1;3519
21;0.5;MoveWest;(17, 17);;(20, 8);1;3520
21;0.5;MoveWest;(17, 17);;(20, 8);1;3521
21;0.5;MoveWest;(17, 17);;(20, 8);1;3522
21;0.5;MoveWest;(17, 17);;(20, 8);1;3523
21;0.5;MoveWest;(17, 17);;(20, 8);1;3524
21;0.5;MoveWest;(17, 17);;(20, 8);1;3525
21;0.5;MoveWest;(17, 17);;(20, 8);1;3526
21;0.5;MoveWest;(16, 17);;(20, 8);1;3527
21;0.5;MoveEast;(16, 17);;(20, 8);1;3528
21;0.5;MoveEast;(16, 17);;(20, 8);1;3529
21;0.5;MoveEast;(16, 17);;(20, 8);1;3530
21;0.5;MoveEast;(16, 17);;(20, 8);1;3531
21;0.5;MoveEast;(16, 17);MoveNorth;(20, 7);1;3532
21;0.5;MoveEast;(16, 17);MoveNorth;(20, 6);1;3533
21;0.5;MoveEast;(16, 17);;(20, 6);1;3534
21;0.5;MoveEast;(16, 17);MoveNorth;(20, 5);1;3535
21;0.5;MoveEast;(16, 17);MoveNorth;(20, 5);1;3536
21;0.5;MoveEast;(16, 17);MoveNorth;(20, 5);1;3537
21;0.5;MoveEast;(16, 17);MoveNorth;(20, 5);1;3538
21;0.5;MoveEast;(16, 17);MoveNorth;(20, 5);1;3539
21;0.5;MoveEast;(16, 17);MoveNorth;(20, 5);1;3540
21;0.5;MoveEast;(17, 17);MoveNorth;(20, 5);1;3541
21;0.5;MoveEast;(17, 17);MoveWest;(20, 5);1;3542
21;0.5;MoveEast;(17, 17);MoveWest;(20, 5);1;3543
21;0.5;MoveEast;(17, 17);MoveWest;(20, 5);1;3544
21;0.5;MoveEast;(17, 17);MoveWest;(20, 5);1;3545
21;0.5;MoveEast;(17, 17);MoveWest;(20, 5);1;3546
21;0.5;MoveEast;(17, 17);MoveWest;(19, 5);1;3547
21;0.5;MoveEast;(17, 17);MoveWest;(19, 5);1;3548
21;0.5;MoveEast;(17, 17);MoveWest;(19, 5);1;3549
21;0.5;MoveEast;(17, 17);MoveWest;(19, 5);1;3550
21;0.5;MoveEast;(17, 17);MoveWest;(19, 5);1;3551
21;0.5;MoveEast;(17, 17);MoveWest;(19, 5);1;3552
21;0.5;MoveEast;(17, 17);MoveWest;(18, 5);1;3553
21;0.5;MoveEast;(17, 17);MoveWest;(17, 5);1;3554
21;0.5;MoveEast;(18, 17);;(17, 5);1;3555
21;0.5;MoveEast;(18, 17);MoveWest;(16, 5);1;3556
21;0.5;MoveEast;(18, 17);;(16, 5);1;3557
21;0.5;MoveEast;(18, 17);MoveWest;(15, 5);1;3558
21;0.5;MoveEast;(18, 17);;(15, 5);1;3559
21;0.5;MoveEast;(18, 17);MoveWest;(14, 5);1;3560
21;0.5;MoveEast;(18, 17);;(14, 5);1;3561
21;0.5;MoveEast;(18, 17);;(14, 5);1;3562
21;0.5;MoveEast;(18, 17);;(14, 5);1;3563
21;0.5;MoveEast;(18, 17);;(14, 5);1;3564
21;0.5;MoveEast;(18, 17);MoveWest;(13, 5);1;3565
21;0.5;MoveEast;(18, 17);;(13, 5);1;3566
21;0.5;MoveEast;(18, 17);;(13, 5);1;3567
21;0.5;MoveEast;(18, 17);;(13, 5);1;3568
21;0.5;MoveEast;(19, 17);;(13, 5);1;3569
21;0.5;MoveEast;(19, 17);;(13, 5);1;3570
21;0.5;MoveEast;(19, 17);MoveSouth;(13, 6);1;3571
21;0.5;MoveEast;(19, 17);;(13, 6);1;3572
21;0.5;MoveEast;(19, 17);;(13, 6);1;3573
21;0.5;MoveEast;(19, 17);;(13, 6);1;3574
21;0.5;MoveEast;(19, 17);;(13, 6);1;3575
21;0.5;MoveEast;(19, 17);;(13, 6);1;3576
21;0.5;MoveEast;(19, 17);MoveWest;(12, 6);1;3577
21;0.5;MoveEast;(19, 17);;(12, 6);1;3578
21;0.5;MoveEast;(19, 17);;(12, 6);1;3579
21;0.5;MoveEast;(19, 17);;(12, 6);1;3580
21;0.5;MoveEast;(19, 17);MoveWest;(12, 6);1;3581
21;0.5;MoveEast;(19, 17);MoveWest;(12, 6);1;3582
21;0.5;MoveEast;(20, 17);MoveWest;(12, 6);1;3583
21;0.5;MoveSouthEast;(20, 17);MoveWest;(12, 6);1;3584
21;0.5;MoveSouthEast;(20, 17);MoveWest;(12, 6);1;3585
21;0.5;MoveSouthEast;(20, 17);MoveWest;(11, 6);1;3586
21;0.5;MoveSouthEast;(20, 17);MoveWest;(11, 6);1;3587
21;0.5;MoveSouthEast;(20, 17);MoveWest;(11, 6);1;3588
21;0.5;MoveSouthEast;(20, 17);MoveWest;(11, 6);1;3589
21;0.5;MoveSouthEast;(20, 17);MoveWest;(11, 6);1;3590
21;0.5;MoveSouthEast;(20, 17);MoveWest;(11, 6);1;3591
21;0.5;MoveSouthEast;(20, 17);MoveWest;(10, 6);1;3592
21;0.5;MoveSouthEast;(20, 17);MoveWest;(10, 6);1;3593
21;0.5;MoveSouthEast;(20, 17);MoveWest;(10, 6);1;3594
21;0.5;MoveSouthEast;(20, 17);MoveWest;(10, 6);1;3595
21;0.5;MoveSouthEast;(20, 17);MoveWest;(10, 6);1;3596
21;0.5;MoveSouthEast;(21, 18);MoveWest;(10, 6);1;3597
21;0.5;MoveSouth;(21, 18);MoveWest;(9, 6);1;3598
21;0.5;MoveSouth;(21, 18);MoveWest;(8, 6);1;3599
21;0.5;MoveSouth;(21, 18);;(8, 6);1;3600
21;0.5;MoveSouth;(21, 18);;(8, 6);1;3601
21;0.5;MoveSouth;(21, 18);;(8, 6);1;3602
21;0.5;MoveSouth;(21, 18);;(8, 6);1;3603
21;0.5;MoveSouth;(21, 18);;(8, 6);1;3604
21;0.5;MoveSouth;(21, 18);;(8, 6);1;3605
21;0.5;MoveSouth;(21, 19);;(8, 6);1;3606
21;0.5;MoveSouthWest;(21, 19);;(8, 6);1;3607
21;0.5;MoveSouthWest;(21, 19);;(8, 6);1;3608
21;0.5;MoveSouthWest;(21, 19);MoveEast;(9, 6);1;3609
21;0.5;MoveSouthWest;(21, 19);;(9, 6);1;3610
21;0.5;MoveSouthWest;(21, 19);;(9, 6);1;3611
21;0.5;MoveSouthWest;(21, 19);;(9, 6);1;3612
21;0.5;MoveSouthWest;(21, 19);MoveSouth;(9, 7);1;3613
21;0.5;MoveSouthWest;(21, 19);;(9, 7);1;3614
21;0.5;MoveSouthWest;(20, 20);;(9, 7);1;3615
21;0.5;MoveSouthEast;(20, 20);;(9, 7);1;3616
21;0.5;MoveSouthEast;(20, 20);MoveSouth;(9, 8);1;3617
21;0.5;MoveSouthEast;(20, 20);;(9, 8);1;3618
21;0.5;MoveSouthEast;(20, 20);;(9, 8);1;3619
21;0.5;MoveSouthEast;(20, 20);;(9, 8);1;3620
21;0.5;MoveSouthEast;(20, 20);;(9, 8);1;3621
21;0.5;MoveSouthEast;(20, 20);;(9, 8);1;3622
21;0.5;MoveSouthEast;(20, 20);MoveSouth;(9, 9);1;3623
21;0.5;MoveSouthEast;(21, 21);;(9, 9);1;3624
21;0.5;MoveNorthEast;(21, 21);;(9, 9);1;3625
21;0.5;MoveNorthEast;(21, 21);;(9, 9);1;3626
21;0.5;MoveNorthEast;(21, 21);;(9, 9);1;3627
21;0.5;MoveNorthEast;(21, 21);;(9, 9);1;3628
21;0.5;MoveNorthEast;(21, 21);;(9, 9);1;3629
21;0.5;MoveNorthEast;(21, 21);;(9, 9);1;3630
21;0.5;MoveNorthEast;(21, 21);;(9, 9);1;3631
